from,to
947148803584231882,6527032551789972459
947148803584231882,5191349362201911636
947148803584231882,9333134823238281996
947148803584231882,12680666056299089892
947148803584231882,2062339658572265044
3993684750806926628,9235594607256571199
9043234830929317693,2354610063569903093
9043234830929317693,5610406027145538135
7193668190696350842,2006142030878166701
7193668190696350842,763484992210343992
7193668190696350842,985918566018854020
14344796914591273465,3647216975258379343
14344796914591273465,17564692245329390408
10415326638304497672,14115402700566851323
10415326638304497672,14898385124131667688
10415326638304497672,3505016198638160778
9365411368291816301,17669077597147388834
9365411368291816301,18282087500772275822
12929767840743306463,5583047953070778017
4671941469560662876,12063398839236639504
4671941469560662876,1185268544209442606
4671941469560662876,2318807470866601425
4671941469560662876,3549913881489822317
14121377627995885493,12063398839236639504
85759149196217454,2105998717528740331
9969360949910115252,15194650476402293087
12971700729487877952,9235594607256571199
12971700729487877952,6863771708049487894
12971700729487877952,17239307604907381360
12971700729487877952,5605672422864196431
12971700729487877952,5521229650601997127
6327131358240978686,5031595156857333400
6327131358240978686,1961531481231454153
17936779040097491368,1257818081922613380
17936779040097491368,10204677577336423084
12362536141823890697,2318807470866601425
2982621091029808643,1128549002573012853
2982621091029808643,15218343356722267194
1842839127799266084,9363255049443128151
6378684326919246808,1235319778381219032
6378684326919246808,7894170259546588976
10383224901825679888,2944789018937869197
18323257921554554608,11322228006674104359
12951533795269055052,4711466512867765446
12951533795269055052,6131548441162082305
12951533795269055052,7390560434462547229
12951533795269055052,16332165829702838661
12951533795269055052,8034666986267919989
12951533795269055052,329926809775835284
12951533795269055052,15910685148585736963
12951533795269055052,16098462910733684854
12951533795269055052,7819932891314424467
15825662421158052313,18117974394774264668
12066077380667555257,14636935612367080403
14298378364471006912,3916242011605183597
14298378364471006912,17111515712611385597
14298378364471006912,13943479036509757106
14298378364471006912,1546841211514719828
7386822838008891225,3457869750144824051
10263989849811351580,13164396697341101940
10263989849811351580,5191349362201911636
10263989849811351580,18282087500772275822
14499310693422999995,1235319778381219032
14499310693422999995,7894170259546588976
9063530796676034367,13399190150747695277
2805598530143051159,16903932630436381406
2805598530143051159,11204449505879475380
10678126470485855272,10872137907920781093
537580539962112654,17840057865385022398
6641628006608664528,15451741357846073460
10081702828621694831,9825399513710080136
8077332362360127982,12815267088099105164
8077332362360127982,3598952363187200631
4273134289678461938,14180969357260997603
17327813004713278072,17329267847082794762
17327813004713278072,3647216975258379343
17327813004713278072,10297421359560395693
17327813004713278072,1097861302085563868
7723185248284722457,1185268544209442606
16846776459504707742,16332165829702838661
16846776459504707742,17833863414294086817
16846776459504707742,4181164612325659146
16846776459504707742,5576111965068530993
16846776459504707742,13957897754302466798
16846776459504707742,1483981367315492152
16846776459504707742,7247190678617759355
16846776459504707742,2349519540295739024
15986465005711233902,12423922208751770165
15986465005711233902,1775460013056748560
15986465005711233902,13480606774574124314
5162448961005603796,11408592229662131764
5162448961005603796,18246247153930069861
12423553493442442852,12799533047535647922
12423553493442442852,4917364453069313013
14386608994869965796,9281334485420372601
11366995226835642105,3457869750144824051
11366995226835642105,15525026654447301206
11366995226835642105,4248881795726536579
12565478768131091959,4711466512867765446
12565478768131091959,6131548441162082305
12565478768131091959,4694772640668584229
12565478768131091959,15754566266842188357
12565478768131091959,7376348131962894578
12565478768131091959,18300817841544002096
12565478768131091959,18056288181628873978
3451241980335771375,60626208705152208
16406689346287614295,6733531839991221367
9845527978432159411,1208555232851200954
16825941447662115151,5887396713550097893
16825941447662115151,13708546189706357272
15050510757650185575,7390560434462547229
15050510757650185575,7454478108884566990
7776155914096839572,11850693143749983359
7776155914096839572,2464740751441685057
10501243594903193820,9595235867282839440
4359267703865240989,17413423760547289594
4359267703865240989,15993546539324945092
6659276422129035842,14245644966278373218
6659276422129035842,13297745811772217447
760426345487770181,10027833015588336982
760426345487770181,11233326430296812640
4950403265854671817,11421500955858880992
1824668665319651681,9936489251170642734
925666408898140483,4851442055171944522
925666408898140483,7894170259546588976
925666408898140483,11968742978802452080
892031053082114811,6559714174594077125
892031053082114811,6904429075843864526
15150794454726317908,16912572665160298903
15150794454726317908,1185268544209442606
6467559040512181642,9041352484361304882
15590964976574984999,13734340344951628023
12563076563266729620,8110068008754557363
15271801825420953378,17925030278061544359
15271801825420953378,15723578458083485998
15751874533980597024,9235594607256571199
15751874533980597024,8109367176267300654
15751874533980597024,13222284635787233379
15751874533980597024,8550890908108122363
15751874533980597024,3610042340457219563
15751874533980597024,10255313354655187694
15751874533980597024,10745477817654824495
15751874533980597024,7427429246793446613
15751874533980597024,3495921165568640367
15751874533980597024,2999228877729049861
15751874533980597024,7882826909652903810
15751874533980597024,9558724168185744376
15751874533980597024,13109288145468991056
15751874533980597024,3649624135870592980
15751874533980597024,12729963262468137357
15751874533980597024,3314989158590170046
15751874533980597024,16523821788894754782
6393065537074655484,18145800764559399626
6393065537074655484,17435455487672864863
1997720308035718228,8728263641968717367
1997720308035718228,4689727687025938885
6306229251627582178,1676201911122916781
6098101109931591108,2736153646393213317
6098101109931591108,7241642680276243194
6098101109931591108,10535817253121196413
12455228559320652007,17367953411544169752
6646873716358060946,7944039782510610437
10460993413520585200,17687237607176106380
10460993413520585200,3609174258710825744
10460993413520585200,6511040233081610778
5491634632149460992,14925416547564663615
5491634632149460992,18095648877630719708
5491634632149460992,13118622673385245279
9665954106923066521,2944789018937869197
6988247183157215735,16982036649891897765
6988247183157215735,1676201911122916781
6708867685146187648,11351346080286899537
10595866276625379864,11217820315699561958
10595866276625379864,10056628031225558605
4078280075328435742,17511397244582761641
4078280075328435742,4272577953231247623
4078280075328435742,15880989073492391772
2870505623797616003,13399190150747695277
2870505623797616003,1097861302085563868
9254454989512313223,15788228619685847499
9254454989512313223,4965631981067721478
13094027567425381197,7059740904410474878
11436396072806307520,8110068008754557363
11436396072806307520,9525155694513252792
15702547008266275540,11048792230851469736
15702547008266275540,18246247153930069861
11780143596925110162,4984966029507594332
5498075192997666380,1235319778381219032
5498075192997666380,7894170259546588976
17366177351321922034,4352409221213479386
5015045641658313336,17802896844240645281
10696933481849179866,6194802789731403804
10696933481849179866,3887337517750506029
10696933481849179866,17659579655191423429
10696933481849179866,14645237475243891169
12059859572773306512,15048810716273284365
12059859572773306512,3138299115566557329
12856688872248039849,16004865632006573185
3005699386335284325,13723582034877357269
3005699386335284325,1546841211514719828
7448059493295746636,15615753733922146849
9428673558104352191,5859650596411956935
9428673558104352191,4764215448902115570
16385651195590786193,5141396916570078608
13733597113427561346,13943479036509757106
13733597113427561346,1546841211514719828
17612493666109201880,15687791771010989191
17612493666109201880,12735034592383594295
17612493666109201880,14307504182581776951
17714236833283532261,8258101384876010326
17714236833283532261,17988599556088464411
5878431560296891775,1355847206366736151
5878431560296891775,17175370423737035967
5878431560296891775,17071298795551700174
5878431560296891775,15400737765518915982
5878431560296891775,15655758431366645166
5878431560296891775,5888546769254925637
5878431560296891775,7411626142465077755
5878431560296891775,7124818628676707572
5878431560296891775,6539750831376881321
13281061534900034156,8405844853979176781
8287847734388541201,12833163100318271580
8287847734388541201,4060388296357237763
